timestamp,conso_horaire,temperature_2m,relative_humidity_2m,surface_pressure,wind_speed_10m,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2015-10-27 11:00:00+00:00,8.115,36.0,33,978.5,3.6,888.92,11,1,10,7.925,0.045,3.77
2015-10-27 12:00:00+00:00,8.35,36.9,28,977.1,4.8,836.4,12,1,10,8.115,0.395,4.10625
2015-10-27 13:00:00+00:00,8.885,37.3,26,976.2,6.7,761.9,13,1,10,8.35,0.865,4.437708333333333
2015-10-27 14:00:00+00:00,9.215,37.4,25,975.2,7.5,593.62,14,1,10,8.885,1.085,4.771875
2015-10-27 15:00:00+00:00,9.445,37.0,24,974.5,8.7,375.2,15,1,10,9.215,1.325,5.110625
2015-10-27 16:00:00+00:00,9.73,36.0,25,974.2,7.5,155.52,16,1,10,9.445,1.435,5.448958333333334
2015-10-27 17:00:00+00:00,10.035,34.4,28,974.1,6.3,10.7,17,1,10,9.73,1.645,5.794583333333333
2015-10-27 18:00:00+00:00,10.36,33.1,29,975.0,6.8,0.0,18,1,10,10.035,1.885,6.144166666666667
2015-10-27 19:00:00+00:00,10.74,31.6,33,975.8,6.4,0.0,19,1,10,10.36,2.55,6.4972916666666665
2015-10-27 20:00:00+00:00,11.09,30.7,32,976.6,7.4,0.0,20,1,10,10.74,2.86,6.838541666666667
2015-10-27 21:00:00+00:00,11.485,29.7,31,976.8,7.8,0.0,21,1,10,11.09,3.615,7.181458333333333
2015-10-27 22:00:00+00:00,12.01,29.0,31,976.9,7.3,0.0,22,1,10,11.485,3.875,7.5093749999999995
2015-10-27 23:00:00+00:00,12.22,28.3,31,977.0,7.5,0.0,23,1,10,12.01,4.09,7.848333333333333
2015-10-28 00:00:00+00:00,12.75,27.9,30,976.4,8.2,0.0,0,2,10,12.22,4.3,8.187083333333334
2015-10-28 01:00:00+00:00,12.87,27.5,30,976.1,8.7,0.0,1,2,10,12.75,4.485,8.539166666666667
2015-10-28 02:00:00+00:00,12.94,27.0,30,975.9,8.8,0.0,2,2,10,12.87,4.705,8.888541666666667
2015-10-28 03:00:00+00:00,13.065,26.6,30,975.7,8.7,0.0,3,2,10,12.94,4.875,9.231666666666667
2015-10-28 04:00:00+00:00,13.13,26.2,30,976.1,7.7,0.0,4,2,10,13.065,5.105,9.572916666666666
2015-10-28 05:00:00+00:00,13.335,25.7,31,976.9,5.2,0.0,5,2,10,13.13,5.4,9.907291666666666
2015-10-28 06:00:00+00:00,13.635,26.8,30,977.8,2.1,62.9,6,2,10,13.335,6.28,10.237916666666667
2015-10-28 07:00:00+00:00,13.795,28.2,30,978.3,4.6,220.02,7,2,10,13.635,6.64,10.544375
2015-10-28 08:00:00+00:00,13.93,30.4,27,978.7,6.7,420.2,8,2,10,13.795,7.41,10.8425
2015-10-28 09:00:00+00:00,13.99,32.5,25,978.7,7.7,651.75,9,2,10,13.93,7.685,11.114166666666668
2015-10-28 10:00:00+00:00,14.12,34.3,22,977.9,9.0,677.47,10,2,10,13.99,7.925,11.376875
2015-10-28 11:00:00+00:00,14.69,35.8,20,976.4,10.3,859.17,11,2,10,14.12,8.115,11.635
2015-10-28 12:00:00+00:00,15.19,36.7,18,975.2,11.1,858.17,12,2,10,14.69,8.35,11.908958333333333
2015-10-28 13:00:00+00:00,15.745,37.1,17,974.3,11.5,707.05,13,2,10,15.19,8.885,12.193958333333335
2015-10-28 14:00:00+00:00,15.985,37.0,17,973.3,12.3,570.15,14,2,10,15.745,9.215,12.479791666666666
2015-10-28 15:00:00+00:00,16.295,36.6,17,973.0,13.0,351.15,15,2,10,15.985,9.445,12.761874999999998
2015-10-28 16:00:00+00:00,16.47,35.3,20,973.4,9.3,140.77,16,2,10,16.295,9.73,13.047291666666666
2015-10-28 17:00:00+00:00,16.67,33.2,23,973.6,7.7,10.07,17,2,10,16.47,10.035,13.328125
2015-10-28 18:00:00+00:00,17.075,31.7,25,974.9,7.8,0.0,18,2,10,16.67,10.36,13.604583333333332
2015-10-28 19:00:00+00:00,17.82,30.7,28,975.3,9.2,0.0,19,2,10,17.075,10.74,13.884374999999999
2015-10-28 20:00:00+00:00,18.59,29.9,29,976.0,10.2,0.0,20,2,10,17.82,11.09,14.179375
2015-10-28 21:00:00+00:00,19.02,29.1,30,976.0,10.2,0.0,21,2,10,18.59,11.485,14.491875
2015-10-28 22:00:00+00:00,19.775,28.4,30,976.2,11.2,0.0,22,2,10,19.02,12.01,14.805833333333332
2015-10-28 23:00:00+00:00,19.985,27.8,31,975.6,11.7,0.0,23,2,10,19.775,12.22,15.129375000000001
2015-10-29 00:00:00+00:00,20.195,27.1,31,975.3,12.1,0.0,0,3,10,19.985,12.75,15.452916666666665
2015-10-29 01:00:00+00:00,20.415,26.5,32,975.3,11.0,0.0,1,3,10,20.195,12.87,15.763125
2015-10-29 02:00:00+00:00,20.595,25.9,33,975.5,10.7,0.0,2,3,10,20.415,12.94,16.0775
2015-10-29 03:00:00+00:00,20.725,25.3,34,976.0,9.9,0.0,3,3,10,20.595,13.065,16.39645833333333
2015-10-29 04:00:00+00:00,20.835,24.8,35,975.9,7.6,0.0,4,3,10,20.725,13.13,16.715625
2015-10-29 05:00:00+00:00,21.46,24.4,35,976.6,8.4,0.0,5,3,10,20.835,13.335,17.036666666666665
2015-10-29 06:00:00+00:00,21.85,25.4,33,977.3,7.1,53.03,6,3,10,21.46,13.635,17.375208333333333
2015-10-29 07:00:00+00:00,22.05,27.4,31,978.0,9.2,192.57,7,3,10,21.85,13.795,17.7175
2015-10-29 08:00:00+00:00,22.19,29.5,27,978.6,11.7,370.4,8,3,10,22.05,13.93,18.061458333333334
2015-10-29 09:00:00+00:00,22.305,31.4,24,978.9,12.3,508.65,9,3,10,22.19,13.99,18.405625
2015-10-29 10:00:00+00:00,22.47,33.1,22,978.6,11.5,614.17,10,3,10,22.305,14.12,18.75208333333333
2015-10-29 11:00:00+00:00,22.595,34.3,22,977.7,10.8,675.85,11,3,10,22.47,14.69,19.099999999999998
2015-10-29 12:00:00+00:00,22.775,35.1,21,976.1,10.2,722.75,12,3,10,22.595,15.19,19.429374999999997
2015-10-29 13:00:00+00:00,23.37,35.4,21,975.5,10.0,679.2,13,3,10,22.775,15.745,19.745416666666667
2015-10-29 14:00:00+00:00,23.755,35.5,21,974.6,9.9,526.72,14,3,10,23.37,15.985,20.063125000000003
2015-10-29 15:00:00+00:00,24.12,35.1,21,974.4,9.8,336.35,15,3,10,23.755,16.295,20.386875
2015-10-29 16:00:00+00:00,24.505,34.0,23,974.2,7.7,141.15,16,3,10,24.12,16.47,20.71291666666667
2015-10-29 17:00:00+00:00,24.75,31.8,26,974.2,7.6,10.73,17,3,10,24.505,16.67,21.047708333333333
2015-10-29 18:00:00+00:00,25.435,30.4,27,975.2,8.0,0.0,18,3,10,24.75,17.075,21.384375000000002
2015-10-29 19:00:00+00:00,25.745,29.4,30,975.9,8.0,0.0,19,3,10,25.435,17.82,21.732708333333335
2015-10-29 20:00:00+00:00,26.025,28.5,30,976.7,8.3,0.0,20,3,10,25.745,18.59,22.062916666666666
2015-10-29 21:00:00+00:00,26.335,27.7,30,976.9,9.0,0.0,21,3,10,26.025,19.02,22.372708333333335
2015-10-29 22:00:00+00:00,27.165,27.2,30,977.0,9.0,0.0,22,3,10,26.335,19.775,22.6775
2015-10-29 23:00:00+00:00,27.355,26.6,29,976.9,10.5,0.0,23,3,10,27.165,19.985,22.98541666666667
2015-10-30 00:00:00+00:00,27.955,26.1,28,976.6,11.3,0.0,0,4,10,27.355,20.195,23.2925
2015-10-30 01:00:00+00:00,28.065,25.5,28,976.4,11.7,0.0,1,4,10,27.955,20.415,23.61583333333333
2015-10-30 02:00:00+00:00,28.18,24.9,28,976.1,11.1,0.0,2,4,10,28.065,20.595,23.934583333333336
2015-10-30 03:00:00+00:00,28.28,24.3,27,976.2,10.6,0.0,3,4,10,28.18,20.725,24.250625
2015-10-30 04:00:00+00:00,28.405,24.0,27,976.5,10.8,0.0,4,4,10,28.28,20.835,24.565416666666664
2015-10-30 05:00:00+00:00,28.65,23.7,27,977.1,11.2,0.0,5,4,10,28.405,21.46,24.88083333333333
2015-10-30 06:00:00+00:00,29.43,24.6,26,977.9,13.2,67.93,6,4,10,28.65,21.85,25.18041666666667
2015-10-30 07:00:00+00:00,29.685,26.8,23,978.9,15.3,252.88,7,4,10,29.43,22.05,25.49625
2015-10-30 08:00:00+00:00,29.955,29.0,20,979.2,16.3,458.45,8,4,10,29.685,22.19,25.814375000000002
2015-10-30 09:00:00+00:00,30.615,31.4,18,979.1,16.1,658.58,9,4,10,29.955,22.305,26.137916666666666
2015-10-30 10:00:00+00:00,30.915,32.9,17,978.6,16.3,789.65,10,4,10,30.615,22.47,26.484166666666667
2015-10-30 11:00:00+00:00,31.135,34.0,16,977.8,15.3,890.88,11,4,10,30.915,22.595,26.836041666666663
2015-10-30 12:00:00+00:00,32.26,34.6,16,976.4,14.3,902.15,12,4,10,31.135,22.775,27.191875
2015-10-30 13:00:00+00:00,32.525,35.3,16,975.3,13.5,730.9,13,4,10,32.26,23.37,27.587083333333336
2015-10-30 14:00:00+00:00,32.835,35.1,16,974.9,13.0,583.6,14,4,10,32.525,23.755,27.968541666666667
2015-10-30 15:00:00+00:00,33.075,34.7,16,974.6,12.8,382.42,15,4,10,32.835,24.12,28.346874999999997
2015-10-30 16:00:00+00:00,33.335,33.5,19,974.4,9.2,158.52,16,4,10,33.075,24.505,28.72
2015-10-30 17:00:00+00:00,33.545,31.4,22,974.6,7.9,10.0,17,4,10,33.335,24.75,29.08791666666667
2015-10-30 18:00:00+00:00,33.805,30.0,23,975.4,8.2,0.0,18,4,10,33.545,25.435,29.454375
2015-10-30 19:00:00+00:00,34.035,29.3,25,976.1,9.1,0.0,19,4,10,33.805,25.745,29.803125000000005
2015-10-30 20:00:00+00:00,34.18,28.5,25,976.9,9.6,0.0,20,4,10,34.035,26.025,30.14854166666667
2015-10-30 21:00:00+00:00,34.345,27.7,25,976.8,10.9,0.0,21,4,10,34.18,26.335,30.48833333333333
2015-10-30 22:00:00+00:00,34.575,27.0,25,976.7,11.5,0.0,22,4,10,34.345,27.165,30.822083333333335
2015-10-30 23:00:00+00:00,35.085,26.3,24,977.0,11.2,0.0,23,4,10,34.575,27.355,31.13083333333333
2015-10-31 00:00:00+00:00,35.255,25.7,24,977.0,10.0,0.0,0,5,10,35.085,27.955,31.452916666666667
2015-10-31 01:00:00+00:00,35.865,25.0,25,976.9,9.4,0.0,1,5,10,35.255,28.065,31.75708333333333
2015-10-31 02:00:00+00:00,35.96,24.3,26,976.8,10.1,0.0,2,5,10,35.865,28.18,32.08208333333333
2015-10-31 03:00:00+00:00,36.095,23.8,27,976.8,10.2,0.0,3,5,10,35.96,28.28,32.40625
2015-10-31 04:00:00+00:00,36.167,23.4,27,976.9,10.7,0.0,4,5,10,36.095,28.405,32.731875
2015-10-31 05:00:00+00:00,36.365,23.1,28,977.2,10.4,0.0,5,5,10,36.167,28.65,33.05529166666667
2015-10-31 06:00:00+00:00,36.555,24.3,27,977.6,12.9,80.8,6,5,10,36.365,29.43,33.376749999999994
2015-10-31 07:00:00+00:00,36.705,27.3,24,978.7,13.7,300.17,7,5,10,36.555,29.685,33.673625
2015-10-31 08:00:00+00:00,36.845,30.1,20,979.4,15.3,534.8,8,5,10,36.705,29.955,33.966125
2015-10-31 09:00:00+00:00,36.935,32.5,18,979.2,15.5,729.08,9,5,10,36.845,30.615,34.25320833333333
2015-10-31 10:00:00+00:00,37.105,34.2,19,978.9,15.1,860.08,10,5,10,36.935,30.915,34.51654166666667
2015-10-31 11:00:00+00:00,37.215,35.3,19,977.9,13.0,917.38,11,5,10,37.105,31.135,34.774458333333335
2015-10-31 12:00:00+00:00,37.355,36.1,20,976.6,11.3,908.3,12,5,10,37.215,32.26,35.027791666666666
2015-10-31 13:00:00+00:00,37.475,36.3,20,975.7,9.4,784.08,13,5,10,37.355,32.525,35.24008333333333
2015-10-31 14:00:00+00:00,37.61,36.2,21,975.0,8.6,606.03,14,5,10,37.475,32.835,35.446333333333335
2015-10-31 15:00:00+00:00,37.73,35.7,22,974.5,8.7,382.6,15,5,10,37.61,33.075,35.64529166666667
2015-10-31 16:00:00+00:00,37.86,34.6,25,974.7,5.2,153.45,16,5,10,37.73,33.335,35.83925
2015-10-31 17:00:00+00:00,37.98,33.1,27,975.3,6.3,10.57,17,5,10,37.86,33.545,36.027791666666666
2015-10-31 18:00:00+00:00,38.115,31.6,30,976.4,10.8,0.0,18,5,10,37.98,33.805,36.212583333333335
2015-10-31 19:00:00+00:00,38.24,29.4,50,977.0,11.6,0.0,19,5,10,38.115,34.035,36.39216666666666
2015-10-31 20:00:00+00:00,38.385,28.4,59,977.6,9.2,0.0,20,5,10,38.24,34.18,36.567375
2015-10-31 21:00:00+00:00,38.485,27.8,65,978.0,5.6,0.0,21,5,10,38.385,34.345,36.742583333333336
2015-10-31 22:00:00+00:00,38.605,27.3,70,978.3,3.3,0.0,22,5,10,38.485,34.575,36.915083333333335
2015-10-31 23:00:00+00:00,38.735,26.7,75,978.3,0.7,0.0,23,5,10,38.605,35.085,37.083
2015-11-01 00:00:00+00:00,38.865,26.7,75,978.1,3.1,0.0,0,6,11,38.735,35.255,37.235083333333336
2015-11-01 01:00:00+00:00,38.985,25.7,79,977.9,4.3,0.0,1,6,11,38.865,35.865,37.3855
2015-11-01 02:00:00+00:00,39.13,25.4,79,977.4,4.3,0.0,2,6,11,38.985,35.96,37.5155
2015-11-01 03:00:00+00:00,39.245,25.1,76,977.7,4.8,0.0,3,6,11,39.13,36.095,37.64758333333334
2015-11-01 04:00:00+00:00,39.355,25.0,70,977.5,4.9,0.0,4,6,11,39.245,36.167,37.77883333333333
2015-11-01 05:00:00+00:00,39.53,24.8,64,978.3,5.5,0.0,5,6,11,39.355,36.365,37.91166666666667
2015-11-01 06:00:00+00:00,39.63,25.6,53,978.7,7.9,75.28,6,6,11,39.53,36.555,38.04354166666667
2015-11-01 07:00:00+00:00,39.78,27.4,34,979.8,8.6,285.17,7,6,11,39.63,36.705,38.17166666666667
2015-11-01 08:00:00+00:00,39.89,29.5,24,980.2,10.0,511.2,8,6,11,39.78,36.845,38.299791666666664
2015-11-01 09:00:00+00:00,40.01,31.3,19,980.1,11.2,712.8,9,6,11,39.89,36.935,38.42666666666667
2015-11-01 10:00:00+00:00,40.145,33.2,16,979.7,13.0,791.55,10,6,11,40.01,37.105,38.55479166666667
2015-11-01 11:00:00+00:00,40.265,34.7,15,978.5,13.0,854.53,11,6,11,40.145,37.215,38.68145833333333
2015-11-01 12:00:00+00:00,40.385,35.7,14,977.7,12.2,796.33,12,6,11,40.265,37.355,38.80854166666666
2015-11-01 13:00:00+00:00,40.525,36.2,14,976.5,11.8,623.9,13,6,11,40.385,37.475,38.93479166666667
2015-11-01 14:00:00+00:00,40.655,36.3,14,976.0,11.6,516.0,14,6,11,40.525,37.61,39.061875
2015-11-01 15:00:00+00:00,40.775,35.9,14,975.4,11.2,336.7,15,6,11,40.655,37.73,39.18875
2015-11-01 16:00:00+00:00,40.925,34.4,17,975.2,6.6,141.43,16,6,11,40.775,37.86,39.315625
2015-11-01 17:00:00+00:00,41.025,32.2,20,975.4,8.9,10.25,17,6,11,40.925,37.98,39.443333333333335
2015-11-01 18:00:00+00:00,41.165,30.6,22,976.0,9.0,0.0,18,6,11,41.025,38.115,39.57020833333333
2015-11-01 19:00:00+00:00,41.28,29.5,24,976.6,8.1,0.0,19,6,11,41.165,38.24,39.697291666666665
2015-11-01 20:00:00+00:00,41.425,28.7,23,977.0,10.1,0.0,20,6,11,41.28,38.385,39.82395833333333
2015-11-01 21:00:00+00:00,41.525,28.1,21,977.2,11.9,0.0,21,6,11,41.425,38.485,39.950625
2015-11-01 22:00:00+00:00,41.675,27.5,20,977.3,14.4,0.0,22,6,11,41.525,38.605,40.07729166666667
2015-11-01 23:00:00+00:00,41.77,26.9,21,976.9,13.5,0.0,23,6,11,41.675,38.735,40.20520833333333
2015-11-02 00:00:00+00:00,41.905,26.2,21,976.8,11.9,0.0,0,0,11,41.77,38.865,40.33166666666666
2015-11-02 01:00:00+00:00,42.025,25.5,23,976.5,10.7,0.0,1,0,11,41.905,38.985,40.458333333333336
2015-11-02 02:00:00+00:00,42.14,24.9,24,976.3,9.7,0.0,2,0,11,42.025,39.13,40.585
2015-11-02 03:00:00+00:00,42.295,24.5,25,976.4,8.5,0.0,3,0,11,42.14,39.245,40.71041666666667
2015-11-02 04:00:00+00:00,42.4,24.2,25,976.4,7.9,0.0,4,0,11,42.295,39.355,40.8375
2015-11-02 05:00:00+00:00,42.57,23.9,26,977.3,8.0,0.0,5,0,11,42.4,39.53,40.964375000000004
2015-11-02 06:00:00+00:00,42.665,24.8,25,977.7,10.9,74.75,6,0,11,42.57,39.63,41.09104166666666
2015-11-02 07:00:00+00:00,42.815,27.1,23,978.8,11.6,289.48,7,0,11,42.665,39.78,41.217499999999994
2015-11-02 08:00:00+00:00,42.92,29.5,19,979.3,14.1,539.92,8,0,11,42.815,39.89,41.34395833333333
2015-11-02 09:00:00+00:00,43.08,31.7,17,979.5,13.5,730.62,9,0,11,42.92,40.01,41.47020833333333
2015-11-02 10:00:00+00:00,43.195,33.7,15,979.0,13.0,847.08,10,0,11,43.08,40.145,41.598125
2015-11-02 11:00:00+00:00,43.35,35.2,14,977.9,11.5,917.95,11,0,11,43.195,40.265,41.725208333333335
2015-11-02 12:00:00+00:00,43.475,36.1,14,976.8,10.2,923.12,12,0,11,43.35,40.385,41.85375
2015-11-02 13:00:00+00:00,43.595,36.6,13,976.3,9.3,821.22,13,0,11,43.475,40.525,41.982499999999995
2015-11-02 14:00:00+00:00,43.69,36.5,13,975.5,9.2,646.65,14,0,11,43.595,40.655,42.110416666666666
2015-11-02 15:00:00+00:00,43.86,36.1,14,975.7,9.8,419.83,15,0,11,43.69,40.775,42.236875
2015-11-02 16:00:00+00:00,43.965,34.6,17,975.6,6.9,173.3,16,0,11,43.86,40.925,42.36541666666667
2015-11-02 17:00:00+00:00,44.11,32.2,19,975.8,8.3,9.95,17,0,11,43.965,41.025,42.49208333333333
2015-11-02 18:00:00+00:00,44.225,30.6,20,976.5,9.4,0.0,18,0,11,44.11,41.165,42.620625
2015-11-02 19:00:00+00:00,44.345,29.5,21,977.0,10.9,0.0,19,0,11,44.225,41.28,42.748124999999995
2015-11-02 20:00:00+00:00,44.535,28.6,21,977.5,12.4,0.0,20,0,11,44.345,41.425,42.87583333333333
2015-11-02 21:00:00+00:00,44.655,27.8,20,977.5,13.1,0.0,21,0,11,44.535,41.525,43.00541666666666
2015-11-02 22:00:00+00:00,44.785,27.1,20,977.6,12.8,0.0,22,0,11,44.655,41.675,43.13583333333333
2015-11-02 23:00:00+00:00,44.905,26.4,20,977.9,12.8,0.0,23,0,11,44.785,41.77,43.265416666666674
2015-11-03 00:00:00+00:00,45.025,25.6,19,977.6,12.2,0.0,0,1,11,44.905,41.905,43.39604166666667
2015-11-03 01:00:00+00:00,45.12,24.9,20,977.4,11.4,0.0,1,1,11,45.025,42.025,43.526041666666664
2015-11-03 02:00:00+00:00,45.285,24.3,20,976.8,11.2,0.0,2,1,11,45.12,42.14,43.655
2015-11-03 03:00:00+00:00,45.38,23.7,21,977.0,11.2,0.0,3,1,11,45.285,42.295,43.78604166666667
2015-11-03 04:00:00+00:00,45.515,23.2,21,977.2,10.8,0.0,4,1,11,45.38,42.4,43.91458333333333
2015-11-03 05:00:00+00:00,45.665,22.7,22,977.7,11.0,0.0,5,1,11,45.515,42.57,44.044375
2015-11-03 06:00:00+00:00,45.785,23.8,22,978.5,13.4,81.12,6,1,11,45.665,42.665,44.17333333333334
2015-11-03 07:00:00+00:00,45.915,26.2,19,979.4,15.9,311.58,7,1,11,45.785,42.815,44.303333333333335
2015-11-03 08:00:00+00:00,46.065,28.4,17,979.9,17.7,553.35,8,1,11,45.915,42.92,44.4325
2015-11-03 09:00:00+00:00,46.185,30.5,15,979.8,16.6,753.38,9,1,11,46.065,43.08,44.56354166666667
2015-11-03 10:00:00+00:00,46.315,32.3,14,979.3,15.8,886.35,10,1,11,46.185,43.195,44.69291666666667
2015-11-03 11:00:00+00:00,46.445,33.8,13,977.9,14.8,943.1,11,1,11,46.315,43.35,44.822916666666664
2015-11-03 12:00:00+00:00,46.6,34.8,12,977.0,13.8,944.83,12,1,11,46.445,43.475,44.951875
2015-11-03 13:00:00+00:00,46.7,35.3,11,976.1,13.4,841.95,13,1,11,46.6,43.595,45.08208333333332
2015-11-03 14:00:00+00:00,46.85,35.3,11,975.5,13.2,665.72,14,1,11,46.7,43.69,45.21145833333333
2015-11-03 15:00:00+00:00,46.975,34.8,12,975.2,13.5,434.7,15,1,11,46.85,43.86,45.34312500000001
2015-11-03 16:00:00+00:00,47.11,33.2,14,975.4,8.7,178.6,16,1,11,46.975,43.965,45.47291666666666
2015-11-03 17:00:00+00:00,47.235,30.8,16,975.6,8.8,9.85,17,1,11,47.11,44.11,45.60395833333333
2015-11-03 18:00:00+00:00,47.375,29.2,17,976.2,9.8,0.0,18,1,11,47.235,44.225,45.734166666666674
2015-11-03 19:00:00+00:00,47.53,28.1,18,976.7,11.3,0.0,19,1,11,47.375,44.345,45.86541666666667
2015-11-03 20:00:00+00:00,47.655,27.2,19,977.3,12.4,0.0,20,1,11,47.53,44.535,45.998124999999995
2015-11-03 21:00:00+00:00,47.795,26.4,20,977.5,12.8,0.0,21,1,11,47.655,44.655,46.128125000000004
2015-11-03 22:00:00+00:00,47.9,25.5,21,977.6,12.2,0.0,22,1,11,47.795,44.785,46.25895833333334
2015-11-03 23:00:00+00:00,48.015,24.7,22,977.6,12.2,0.0,23,1,11,47.9,44.905,46.388749999999995
2015-11-04 00:00:00+00:00,48.15,24.0,24,977.4,12.0,0.0,0,2,11,48.015,45.025,46.51833333333334
2015-11-04 01:00:00+00:00,48.26,23.3,26,977.3,11.3,0.0,1,2,11,48.15,45.12,46.64854166666667
2015-11-04 02:00:00+00:00,48.395,22.6,28,977.0,11.3,0.0,2,2,11,48.26,45.285,46.77937500000001
2015-11-04 03:00:00+00:00,48.515,22.0,30,977.1,11.0,0.0,3,2,11,48.395,45.38,46.90895833333334
2015-11-04 04:00:00+00:00,48.62,21.5,33,977.3,10.5,0.0,4,2,11,48.515,45.515,47.03958333333333
2015-11-04 05:00:00+00:00,48.83,21.1,35,977.8,11.2,0.0,5,2,11,48.62,45.665,47.168958333333336
2015-11-04 06:00:00+00:00,48.945,22.2,34,978.5,13.6,68.22,6,2,11,48.83,45.785,47.30083333333334
2015-11-04 07:00:00+00:00,49.065,24.8,31,979.5,16.4,266.92,7,2,11,48.945,45.915,47.4325
2015-11-04 08:00:00+00:00,49.265,27.1,28,979.8,17.6,502.62,8,2,11,49.065,46.065,47.56375
2015-11-04 09:00:00+00:00,49.88,29.4,25,980.0,16.4,706.03,9,2,11,49.265,46.185,47.69708333333333
2015-11-04 10:00:00+00:00,50.2,31.4,22,979.8,14.8,846.0,10,2,11,49.88,46.315,47.85104166666667
2015-11-04 11:00:00+00:00,50.545,33.0,19,978.4,12.8,897.6,11,2,11,50.2,46.445,48.01291666666666
2015-11-04 12:00:00+00:00,50.795,34.1,17,977.2,10.7,913.53,12,2,11,50.545,46.6,48.18375
2015-11-04 13:00:00+00:00,51.545,34.6,16,976.3,9.4,809.25,13,2,11,50.795,46.7,48.35854166666667
2015-11-04 14:00:00+00:00,51.89,34.6,16,975.6,8.9,646.58,14,2,11,51.545,46.85,48.56041666666667
2015-11-04 15:00:00+00:00,52.27,34.2,16,975.4,9.4,418.67,15,2,11,51.89,46.975,48.77041666666667
2015-11-04 16:00:00+00:00,52.58,32.9,18,975.9,6.7,172.6,16,2,11,52.27,47.11,48.99104166666667
2015-11-04 17:00:00+00:00,53.37,30.6,21,976.1,7.7,9.73,17,2,11,52.58,47.235,49.21895833333334
2015-11-04 18:00:00+00:00,53.85,29.0,23,976.9,8.8,0.0,18,2,11,53.37,47.375,49.47458333333333
2015-11-04 19:00:00+00:00,54.345,28.0,25,977.2,10.7,0.0,19,2,11,53.85,47.53,49.744375
2015-11-04 20:00:00+00:00,54.615,27.2,26,977.6,12.6,0.0,20,2,11,54.345,47.655,50.028333333333336
2015-11-04 21:00:00+00:00,54.775,26.4,27,977.6,13.1,0.0,21,2,11,54.615,47.795,50.318333333333335
2015-11-04 22:00:00+00:00,54.995,25.7,28,977.9,12.6,0.0,22,2,11,54.775,47.9,50.60916666666666
2015-11-04 23:00:00+00:00,55.18,24.9,30,977.8,12.6,0.0,23,2,11,54.995,48.015,50.904791666666675
2015-11-05 00:00:00+00:00,55.315,24.1,31,977.4,11.9,0.0,0,3,11,55.18,48.15,51.20333333333334
2015-11-05 01:00:00+00:00,55.43,23.4,33,977.4,11.1,0.0,1,3,11,55.315,48.26,51.50187499999999
2015-11-05 02:00:00+00:00,55.545,22.8,34,977.4,10.8,0.0,2,3,11,55.43,48.395,51.800625
2015-11-05 03:00:00+00:00,55.64,22.2,35,977.6,10.9,0.0,3,3,11,55.545,48.515,52.09854166666667
2015-11-05 04:00:00+00:00,55.75,21.8,36,977.7,11.1,0.0,4,3,11,55.64,48.62,52.39541666666667
2015-11-05 05:00:00+00:00,56.345,21.4,37,977.9,11.9,0.0,5,3,11,55.75,48.83,52.692499999999995
2015-11-05 06:00:00+00:00,56.79,22.6,35,978.8,13.8,73.35,6,3,11,56.345,48.945,53.005625
2015-11-05 07:00:00+00:00,56.975,25.2,31,979.3,16.9,288.73,7,3,11,56.79,49.065,53.3325
2015-11-05 08:00:00+00:00,57.145,27.6,27,979.9,17.2,525.92,8,3,11,56.975,49.265,53.662083333333335
2015-11-05 09:00:00+00:00,57.255,30.0,24,980.0,16.0,721.55,9,3,11,57.145,49.88,53.99041666666667
2015-11-05 10:00:00+00:00,57.4,32.1,21,979.9,14.2,859.53,10,3,11,57.255,50.2,54.29770833333333
2015-11-05 11:00:00+00:00,57.575,33.6,19,979.1,11.9,898.03,11,3,11,57.4,50.545,54.59770833333334
2015-11-05 12:00:00+00:00,57.695,34.4,18,977.6,10.0,895.85,12,3,11,57.575,50.795,54.890625
2015-11-05 13:00:00+00:00,58.315,34.9,17,977.2,9.2,794.17,13,3,11,57.695,51.545,55.178125
2015-11-05 14:00:00+00:00,58.545,34.8,18,976.3,8.2,628.62,14,3,11,58.315,51.89,55.460208333333334
2015-11-05 15:00:00+00:00,59.21,34.4,18,976.5,7.8,406.17,15,3,11,58.545,52.27,55.73749999999999
2015-11-05 16:00:00+00:00,59.405,33.2,20,976.5,5.4,165.55,16,3,11,59.21,52.58,56.026666666666664
2015-11-05 17:00:00+00:00,60.27,31.1,24,976.9,7.6,9.5,17,3,11,59.405,53.37,56.31104166666666
2015-11-05 18:00:00+00:00,60.815,29.5,26,977.5,8.3,0.0,18,3,11,60.27,53.85,56.59854166666667
2015-11-05 19:00:00+00:00,61.17,28.4,27,978.0,9.1,0.0,19,3,11,60.815,54.345,56.888749999999995
2015-11-05 20:00:00+00:00,61.4,27.4,28,978.4,9.7,0.0,20,3,11,61.17,54.615,57.173125
2015-11-05 21:00:00+00:00,61.59,26.6,28,978.1,10.8,0.0,21,3,11,61.4,54.775,57.45583333333334
2015-11-05 22:00:00+00:00,61.8,26.0,28,978.5,11.3,0.0,22,3,11,61.59,54.995,57.73979166666667
2015-11-05 23:00:00+00:00,61.975,25.5,28,978.1,11.9,0.0,23,3,11,61.8,55.18,58.02333333333333
2015-11-06 00:00:00+00:00,62.115,24.8,28,977.8,11.6,0.0,0,4,11,61.975,55.315,58.30645833333333
2015-11-06 01:00:00+00:00,62.17,24.3,28,977.6,11.1,0.0,1,4,11,62.115,55.43,58.58979166666666
