timestamp,conso_horaire,solar_irradiance,hour,dayofweek,month,lag_1,lag_24,rolling_24
2015-10-27 11:00:00+00:00,8.115,888.92,11,1,10,7.925,0.045,3.77
2015-10-27 12:00:00+00:00,8.35,836.4,12,1,10,8.115,0.395,4.10625
2015-10-27 13:00:00+00:00,8.885,761.9,13,1,10,8.35,0.865,4.437708333333333
2015-10-27 14:00:00+00:00,9.215,593.62,14,1,10,8.885,1.085,4.771875
2015-10-27 15:00:00+00:00,9.445,375.2,15,1,10,9.215,1.325,5.110625
2015-10-27 16:00:00+00:00,9.73,155.52,16,1,10,9.445,1.435,5.448958333333334
2015-10-27 17:00:00+00:00,10.035,10.7,17,1,10,9.73,1.645,5.794583333333333
2015-10-27 18:00:00+00:00,10.36,0.0,18,1,10,10.035,1.885,6.144166666666667
2015-10-27 19:00:00+00:00,10.74,0.0,19,1,10,10.36,2.55,6.4972916666666665
2015-10-27 20:00:00+00:00,11.09,0.0,20,1,10,10.74,2.86,6.838541666666667
2015-10-27 21:00:00+00:00,11.485,0.0,21,1,10,11.09,3.615,7.181458333333333
2015-10-27 22:00:00+00:00,12.01,0.0,22,1,10,11.485,3.875,7.5093749999999995
2015-10-27 23:00:00+00:00,12.22,0.0,23,1,10,12.01,4.09,7.848333333333333
2015-10-28 00:00:00+00:00,12.75,0.0,0,2,10,12.22,4.3,8.187083333333334
2015-10-28 01:00:00+00:00,12.87,0.0,1,2,10,12.75,4.485,8.539166666666667
2015-10-28 02:00:00+00:00,12.94,0.0,2,2,10,12.87,4.705,8.888541666666667
2015-10-28 03:00:00+00:00,13.065,0.0,3,2,10,12.94,4.875,9.231666666666667
2015-10-28 04:00:00+00:00,13.13,0.0,4,2,10,13.065,5.105,9.572916666666666
2015-10-28 05:00:00+00:00,13.335,0.0,5,2,10,13.13,5.4,9.907291666666666
2015-10-28 06:00:00+00:00,13.635,62.9,6,2,10,13.335,6.28,10.237916666666667
2015-10-28 07:00:00+00:00,13.795,220.02,7,2,10,13.635,6.64,10.544375
2015-10-28 08:00:00+00:00,13.93,420.2,8,2,10,13.795,7.41,10.8425
2015-10-28 09:00:00+00:00,13.99,651.75,9,2,10,13.93,7.685,11.114166666666668
2015-10-28 10:00:00+00:00,14.12,677.47,10,2,10,13.99,7.925,11.376875
2015-10-28 11:00:00+00:00,14.69,859.17,11,2,10,14.12,8.115,11.635
2015-10-28 12:00:00+00:00,15.19,858.17,12,2,10,14.69,8.35,11.908958333333333
2015-10-28 13:00:00+00:00,15.745,707.05,13,2,10,15.19,8.885,12.193958333333335
2015-10-28 14:00:00+00:00,15.985,570.15,14,2,10,15.745,9.215,12.479791666666666
2015-10-28 15:00:00+00:00,16.295,351.15,15,2,10,15.985,9.445,12.761874999999998
2015-10-28 16:00:00+00:00,16.47,140.77,16,2,10,16.295,9.73,13.047291666666666
2015-10-28 17:00:00+00:00,16.67,10.07,17,2,10,16.47,10.035,13.328125
2015-10-28 18:00:00+00:00,17.075,0.0,18,2,10,16.67,10.36,13.604583333333332
2015-10-28 19:00:00+00:00,17.82,0.0,19,2,10,17.075,10.74,13.884374999999999
2015-10-28 20:00:00+00:00,18.59,0.0,20,2,10,17.82,11.09,14.179375
2015-10-28 21:00:00+00:00,19.02,0.0,21,2,10,18.59,11.485,14.491875
2015-10-28 22:00:00+00:00,19.775,0.0,22,2,10,19.02,12.01,14.805833333333332
2015-10-28 23:00:00+00:00,19.985,0.0,23,2,10,19.775,12.22,15.129375000000001
2015-10-29 00:00:00+00:00,20.195,0.0,0,3,10,19.985,12.75,15.452916666666665
2015-10-29 01:00:00+00:00,20.415,0.0,1,3,10,20.195,12.87,15.763125
2015-10-29 02:00:00+00:00,20.595,0.0,2,3,10,20.415,12.94,16.0775
2015-10-29 03:00:00+00:00,20.725,0.0,3,3,10,20.595,13.065,16.39645833333333
2015-10-29 04:00:00+00:00,20.835,0.0,4,3,10,20.725,13.13,16.715625
2015-10-29 05:00:00+00:00,21.46,0.0,5,3,10,20.835,13.335,17.036666666666665
2015-10-29 06:00:00+00:00,21.85,53.03,6,3,10,21.46,13.635,17.375208333333333
2015-10-29 07:00:00+00:00,22.05,192.57,7,3,10,21.85,13.795,17.7175
2015-10-29 08:00:00+00:00,22.19,370.4,8,3,10,22.05,13.93,18.061458333333334
2015-10-29 09:00:00+00:00,22.305,508.65,9,3,10,22.19,13.99,18.405625
2015-10-29 10:00:00+00:00,22.47,614.17,10,3,10,22.305,14.12,18.75208333333333
2015-10-29 11:00:00+00:00,22.595,675.85,11,3,10,22.47,14.69,19.099999999999998
2015-10-29 12:00:00+00:00,22.775,722.75,12,3,10,22.595,15.19,19.429374999999997
2015-10-29 13:00:00+00:00,23.37,679.2,13,3,10,22.775,15.745,19.745416666666667
2015-10-29 14:00:00+00:00,23.755,526.72,14,3,10,23.37,15.985,20.063125000000003
2015-10-29 15:00:00+00:00,24.12,336.35,15,3,10,23.755,16.295,20.386875
2015-10-29 16:00:00+00:00,24.505,141.15,16,3,10,24.12,16.47,20.71291666666667
2015-10-29 17:00:00+00:00,24.75,10.73,17,3,10,24.505,16.67,21.047708333333333
2015-10-29 18:00:00+00:00,25.435,0.0,18,3,10,24.75,17.075,21.384375000000002
2015-10-29 19:00:00+00:00,25.745,0.0,19,3,10,25.435,17.82,21.732708333333335
2015-10-29 20:00:00+00:00,26.025,0.0,20,3,10,25.745,18.59,22.062916666666666
2015-10-29 21:00:00+00:00,26.335,0.0,21,3,10,26.025,19.02,22.372708333333335
2015-10-29 22:00:00+00:00,27.165,0.0,22,3,10,26.335,19.775,22.6775
2015-10-29 23:00:00+00:00,27.355,0.0,23,3,10,27.165,19.985,22.98541666666667
2015-10-30 00:00:00+00:00,27.955,0.0,0,4,10,27.355,20.195,23.2925
2015-10-30 01:00:00+00:00,28.065,0.0,1,4,10,27.955,20.415,23.61583333333333
2015-10-30 02:00:00+00:00,28.18,0.0,2,4,10,28.065,20.595,23.934583333333336
2015-10-30 03:00:00+00:00,28.28,0.0,3,4,10,28.18,20.725,24.250625
2015-10-30 04:00:00+00:00,28.405,0.0,4,4,10,28.28,20.835,24.565416666666664
2015-10-30 05:00:00+00:00,28.65,0.0,5,4,10,28.405,21.46,24.88083333333333
2015-10-30 06:00:00+00:00,29.43,67.93,6,4,10,28.65,21.85,25.18041666666667
2015-10-30 07:00:00+00:00,29.685,252.88,7,4,10,29.43,22.05,25.49625
2015-10-30 08:00:00+00:00,29.955,458.45,8,4,10,29.685,22.19,25.814375000000002
2015-10-30 09:00:00+00:00,30.615,658.58,9,4,10,29.955,22.305,26.137916666666666
2015-10-30 10:00:00+00:00,30.915,789.65,10,4,10,30.615,22.47,26.484166666666667
2015-10-30 11:00:00+00:00,31.135,890.88,11,4,10,30.915,22.595,26.836041666666663
2015-10-30 12:00:00+00:00,32.26,902.15,12,4,10,31.135,22.775,27.191875
2015-10-30 13:00:00+00:00,32.525,730.9,13,4,10,32.26,23.37,27.587083333333336
2015-10-30 14:00:00+00:00,32.835,583.6,14,4,10,32.525,23.755,27.968541666666667
2015-10-30 15:00:00+00:00,33.075,382.42,15,4,10,32.835,24.12,28.346874999999997
2015-10-30 16:00:00+00:00,33.335,158.52,16,4,10,33.075,24.505,28.72
2015-10-30 17:00:00+00:00,33.545,10.0,17,4,10,33.335,24.75,29.08791666666667
2015-10-30 18:00:00+00:00,33.805,0.0,18,4,10,33.545,25.435,29.454375
2015-10-30 19:00:00+00:00,34.035,0.0,19,4,10,33.805,25.745,29.803125000000005
2015-10-30 20:00:00+00:00,34.18,0.0,20,4,10,34.035,26.025,30.14854166666667
2015-10-30 21:00:00+00:00,34.345,0.0,21,4,10,34.18,26.335,30.48833333333333
2015-10-30 22:00:00+00:00,34.575,0.0,22,4,10,34.345,27.165,30.822083333333335
2015-10-30 23:00:00+00:00,35.085,0.0,23,4,10,34.575,27.355,31.13083333333333
2015-10-31 00:00:00+00:00,35.255,0.0,0,5,10,35.085,27.955,31.452916666666667
2015-10-31 01:00:00+00:00,35.865,0.0,1,5,10,35.255,28.065,31.75708333333333
2015-10-31 02:00:00+00:00,35.96,0.0,2,5,10,35.865,28.18,32.08208333333333
2015-10-31 03:00:00+00:00,36.095,0.0,3,5,10,35.96,28.28,32.40625
2015-10-31 04:00:00+00:00,36.167,0.0,4,5,10,36.095,28.405,32.731875
2015-10-31 05:00:00+00:00,36.365,0.0,5,5,10,36.167,28.65,33.05529166666667
2015-10-31 06:00:00+00:00,36.555,80.8,6,5,10,36.365,29.43,33.376749999999994
2015-10-31 07:00:00+00:00,36.705,300.17,7,5,10,36.555,29.685,33.673625
2015-10-31 08:00:00+00:00,36.845,534.8,8,5,10,36.705,29.955,33.966125
2015-10-31 09:00:00+00:00,36.935,729.08,9,5,10,36.845,30.615,34.25320833333333
2015-10-31 10:00:00+00:00,37.105,860.08,10,5,10,36.935,30.915,34.51654166666667
2015-10-31 11:00:00+00:00,37.215,917.38,11,5,10,37.105,31.135,34.774458333333335
2015-10-31 12:00:00+00:00,37.355,908.3,12,5,10,37.215,32.26,35.027791666666666
2015-10-31 13:00:00+00:00,37.475,784.08,13,5,10,37.355,32.525,35.24008333333333
2015-10-31 14:00:00+00:00,37.61,606.03,14,5,10,37.475,32.835,35.446333333333335
2015-10-31 15:00:00+00:00,37.73,382.6,15,5,10,37.61,33.075,35.64529166666667
2015-10-31 16:00:00+00:00,37.86,153.45,16,5,10,37.73,33.335,35.83925
2015-10-31 17:00:00+00:00,37.98,10.57,17,5,10,37.86,33.545,36.027791666666666
2015-10-31 18:00:00+00:00,38.115,0.0,18,5,10,37.98,33.805,36.212583333333335
2015-10-31 19:00:00+00:00,38.24,0.0,19,5,10,38.115,34.035,36.39216666666666
2015-10-31 20:00:00+00:00,38.385,0.0,20,5,10,38.24,34.18,36.567375
2015-10-31 21:00:00+00:00,38.485,0.0,21,5,10,38.385,34.345,36.742583333333336
2015-10-31 22:00:00+00:00,38.605,0.0,22,5,10,38.485,34.575,36.915083333333335
2015-10-31 23:00:00+00:00,38.735,0.0,23,5,10,38.605,35.085,37.083
2015-11-01 00:00:00+00:00,38.865,0.0,0,6,11,38.735,35.255,37.235083333333336
2015-11-01 01:00:00+00:00,38.985,0.0,1,6,11,38.865,35.865,37.3855
2015-11-01 02:00:00+00:00,39.13,0.0,2,6,11,38.985,35.96,37.5155
2015-11-01 03:00:00+00:00,39.245,0.0,3,6,11,39.13,36.095,37.64758333333334
2015-11-01 04:00:00+00:00,39.355,0.0,4,6,11,39.245,36.167,37.77883333333333
2015-11-01 05:00:00+00:00,39.53,0.0,5,6,11,39.355,36.365,37.91166666666667
2015-11-01 06:00:00+00:00,39.63,75.28,6,6,11,39.53,36.555,38.04354166666667
2015-11-01 07:00:00+00:00,39.78,285.17,7,6,11,39.63,36.705,38.17166666666667
2015-11-01 08:00:00+00:00,39.89,511.2,8,6,11,39.78,36.845,38.299791666666664
2015-11-01 09:00:00+00:00,40.01,712.8,9,6,11,39.89,36.935,38.42666666666667
2015-11-01 10:00:00+00:00,40.145,791.55,10,6,11,40.01,37.105,38.55479166666667
2015-11-01 11:00:00+00:00,40.265,854.53,11,6,11,40.145,37.215,38.68145833333333
2015-11-01 12:00:00+00:00,40.385,796.33,12,6,11,40.265,37.355,38.80854166666666
2015-11-01 13:00:00+00:00,40.525,623.9,13,6,11,40.385,37.475,38.93479166666667
2015-11-01 14:00:00+00:00,40.655,516.0,14,6,11,40.525,37.61,39.061875
2015-11-01 15:00:00+00:00,40.775,336.7,15,6,11,40.655,37.73,39.18875
2015-11-01 16:00:00+00:00,40.925,141.43,16,6,11,40.775,37.86,39.315625
2015-11-01 17:00:00+00:00,41.025,10.25,17,6,11,40.925,37.98,39.443333333333335
2015-11-01 18:00:00+00:00,41.165,0.0,18,6,11,41.025,38.115,39.57020833333333
2015-11-01 19:00:00+00:00,41.28,0.0,19,6,11,41.165,38.24,39.697291666666665
2015-11-01 20:00:00+00:00,41.425,0.0,20,6,11,41.28,38.385,39.82395833333333
2015-11-01 21:00:00+00:00,41.525,0.0,21,6,11,41.425,38.485,39.950625
2015-11-01 22:00:00+00:00,41.675,0.0,22,6,11,41.525,38.605,40.07729166666667
2015-11-01 23:00:00+00:00,41.77,0.0,23,6,11,41.675,38.735,40.20520833333333
2015-11-02 00:00:00+00:00,41.905,0.0,0,0,11,41.77,38.865,40.33166666666666
2015-11-02 01:00:00+00:00,42.025,0.0,1,0,11,41.905,38.985,40.458333333333336
2015-11-02 02:00:00+00:00,42.14,0.0,2,0,11,42.025,39.13,40.585
2015-11-02 03:00:00+00:00,42.295,0.0,3,0,11,42.14,39.245,40.71041666666667
2015-11-02 04:00:00+00:00,42.4,0.0,4,0,11,42.295,39.355,40.8375
2015-11-02 05:00:00+00:00,42.57,0.0,5,0,11,42.4,39.53,40.964375000000004
2015-11-02 06:00:00+00:00,42.665,74.75,6,0,11,42.57,39.63,41.09104166666666
2015-11-02 07:00:00+00:00,42.815,289.48,7,0,11,42.665,39.78,41.217499999999994
2015-11-02 08:00:00+00:00,42.92,539.92,8,0,11,42.815,39.89,41.34395833333333
2015-11-02 09:00:00+00:00,43.08,730.62,9,0,11,42.92,40.01,41.47020833333333
2015-11-02 10:00:00+00:00,43.195,847.08,10,0,11,43.08,40.145,41.598125
2015-11-02 11:00:00+00:00,43.35,917.95,11,0,11,43.195,40.265,41.725208333333335
2015-11-02 12:00:00+00:00,43.475,923.12,12,0,11,43.35,40.385,41.85375
2015-11-02 13:00:00+00:00,43.595,821.22,13,0,11,43.475,40.525,41.982499999999995
2015-11-02 14:00:00+00:00,43.69,646.65,14,0,11,43.595,40.655,42.110416666666666
2015-11-02 15:00:00+00:00,43.86,419.83,15,0,11,43.69,40.775,42.236875
2015-11-02 16:00:00+00:00,43.965,173.3,16,0,11,43.86,40.925,42.36541666666667
2015-11-02 17:00:00+00:00,44.11,9.95,17,0,11,43.965,41.025,42.49208333333333
2015-11-02 18:00:00+00:00,44.225,0.0,18,0,11,44.11,41.165,42.620625
2015-11-02 19:00:00+00:00,44.345,0.0,19,0,11,44.225,41.28,42.748124999999995
2015-11-02 20:00:00+00:00,44.535,0.0,20,0,11,44.345,41.425,42.87583333333333
2015-11-02 21:00:00+00:00,44.655,0.0,21,0,11,44.535,41.525,43.00541666666666
2015-11-02 22:00:00+00:00,44.785,0.0,22,0,11,44.655,41.675,43.13583333333333
2015-11-02 23:00:00+00:00,44.905,0.0,23,0,11,44.785,41.77,43.265416666666674
2015-11-03 00:00:00+00:00,45.025,0.0,0,1,11,44.905,41.905,43.39604166666667
2015-11-03 01:00:00+00:00,45.12,0.0,1,1,11,45.025,42.025,43.526041666666664
2015-11-03 02:00:00+00:00,45.285,0.0,2,1,11,45.12,42.14,43.655
2015-11-03 03:00:00+00:00,45.38,0.0,3,1,11,45.285,42.295,43.78604166666667
2015-11-03 04:00:00+00:00,45.515,0.0,4,1,11,45.38,42.4,43.91458333333333
2015-11-03 05:00:00+00:00,45.665,0.0,5,1,11,45.515,42.57,44.044375
2015-11-03 06:00:00+00:00,45.785,81.12,6,1,11,45.665,42.665,44.17333333333334
2015-11-03 07:00:00+00:00,45.915,311.58,7,1,11,45.785,42.815,44.303333333333335
2015-11-03 08:00:00+00:00,46.065,553.35,8,1,11,45.915,42.92,44.4325
2015-11-03 09:00:00+00:00,46.185,753.38,9,1,11,46.065,43.08,44.56354166666667
2015-11-03 10:00:00+00:00,46.315,886.35,10,1,11,46.185,43.195,44.69291666666667
2015-11-03 11:00:00+00:00,46.445,943.1,11,1,11,46.315,43.35,44.822916666666664
2015-11-03 12:00:00+00:00,46.6,944.83,12,1,11,46.445,43.475,44.951875
2015-11-03 13:00:00+00:00,46.7,841.95,13,1,11,46.6,43.595,45.08208333333332
2015-11-03 14:00:00+00:00,46.85,665.72,14,1,11,46.7,43.69,45.21145833333333
2015-11-03 15:00:00+00:00,46.975,434.7,15,1,11,46.85,43.86,45.34312500000001
2015-11-03 16:00:00+00:00,47.11,178.6,16,1,11,46.975,43.965,45.47291666666666
2015-11-03 17:00:00+00:00,47.235,9.85,17,1,11,47.11,44.11,45.60395833333333
2015-11-03 18:00:00+00:00,47.375,0.0,18,1,11,47.235,44.225,45.734166666666674
2015-11-03 19:00:00+00:00,47.53,0.0,19,1,11,47.375,44.345,45.86541666666667
2015-11-03 20:00:00+00:00,47.655,0.0,20,1,11,47.53,44.535,45.998124999999995
2015-11-03 21:00:00+00:00,47.795,0.0,21,1,11,47.655,44.655,46.128125000000004
2015-11-03 22:00:00+00:00,47.9,0.0,22,1,11,47.795,44.785,46.25895833333334
2015-11-03 23:00:00+00:00,48.015,0.0,23,1,11,47.9,44.905,46.388749999999995
2015-11-04 00:00:00+00:00,48.15,0.0,0,2,11,48.015,45.025,46.51833333333334
2015-11-04 01:00:00+00:00,48.26,0.0,1,2,11,48.15,45.12,46.64854166666667
2015-11-04 02:00:00+00:00,48.395,0.0,2,2,11,48.26,45.285,46.77937500000001
2015-11-04 03:00:00+00:00,48.515,0.0,3,2,11,48.395,45.38,46.90895833333334
2015-11-04 04:00:00+00:00,48.62,0.0,4,2,11,48.515,45.515,47.03958333333333
2015-11-04 05:00:00+00:00,48.83,0.0,5,2,11,48.62,45.665,47.168958333333336
2015-11-04 06:00:00+00:00,48.945,68.22,6,2,11,48.83,45.785,47.30083333333334
2015-11-04 07:00:00+00:00,49.065,266.92,7,2,11,48.945,45.915,47.4325
2015-11-04 08:00:00+00:00,49.265,502.62,8,2,11,49.065,46.065,47.56375
2015-11-04 09:00:00+00:00,49.88,706.03,9,2,11,49.265,46.185,47.69708333333333
2015-11-04 10:00:00+00:00,50.2,846.0,10,2,11,49.88,46.315,47.85104166666667
2015-11-04 11:00:00+00:00,50.545,897.6,11,2,11,50.2,46.445,48.01291666666666
2015-11-04 12:00:00+00:00,50.795,913.53,12,2,11,50.545,46.6,48.18375
2015-11-04 13:00:00+00:00,51.545,809.25,13,2,11,50.795,46.7,48.35854166666667
2015-11-04 14:00:00+00:00,51.89,646.58,14,2,11,51.545,46.85,48.56041666666667
2015-11-04 15:00:00+00:00,52.27,418.67,15,2,11,51.89,46.975,48.77041666666667
2015-11-04 16:00:00+00:00,52.58,172.6,16,2,11,52.27,47.11,48.99104166666667
2015-11-04 17:00:00+00:00,53.37,9.73,17,2,11,52.58,47.235,49.21895833333334
2015-11-04 18:00:00+00:00,53.85,0.0,18,2,11,53.37,47.375,49.47458333333333
2015-11-04 19:00:00+00:00,54.345,0.0,19,2,11,53.85,47.53,49.744375
2015-11-04 20:00:00+00:00,54.615,0.0,20,2,11,54.345,47.655,50.028333333333336
2015-11-04 21:00:00+00:00,54.775,0.0,21,2,11,54.615,47.795,50.318333333333335
2015-11-04 22:00:00+00:00,54.995,0.0,22,2,11,54.775,47.9,50.60916666666666
2015-11-04 23:00:00+00:00,55.18,0.0,23,2,11,54.995,48.015,50.904791666666675
2015-11-05 00:00:00+00:00,55.315,0.0,0,3,11,55.18,48.15,51.20333333333334
2015-11-05 01:00:00+00:00,55.43,0.0,1,3,11,55.315,48.26,51.50187499999999
2015-11-05 02:00:00+00:00,55.545,0.0,2,3,11,55.43,48.395,51.800625
2015-11-05 03:00:00+00:00,55.64,0.0,3,3,11,55.545,48.515,52.09854166666667
2015-11-05 04:00:00+00:00,55.75,0.0,4,3,11,55.64,48.62,52.39541666666667
2015-11-05 05:00:00+00:00,56.345,0.0,5,3,11,55.75,48.83,52.692499999999995
2015-11-05 06:00:00+00:00,56.79,73.35,6,3,11,56.345,48.945,53.005625
2015-11-05 07:00:00+00:00,56.975,288.73,7,3,11,56.79,49.065,53.3325
2015-11-05 08:00:00+00:00,57.145,525.92,8,3,11,56.975,49.265,53.662083333333335
2015-11-05 09:00:00+00:00,57.255,721.55,9,3,11,57.145,49.88,53.99041666666667
2015-11-05 10:00:00+00:00,57.4,859.53,10,3,11,57.255,50.2,54.29770833333333
2015-11-05 11:00:00+00:00,57.575,898.03,11,3,11,57.4,50.545,54.59770833333334
2015-11-05 12:00:00+00:00,57.695,895.85,12,3,11,57.575,50.795,54.890625
2015-11-05 13:00:00+00:00,58.315,794.17,13,3,11,57.695,51.545,55.178125
2015-11-05 14:00:00+00:00,58.545,628.62,14,3,11,58.315,51.89,55.460208333333334
2015-11-05 15:00:00+00:00,59.21,406.17,15,3,11,58.545,52.27,55.73749999999999
2015-11-05 16:00:00+00:00,59.405,165.55,16,3,11,59.21,52.58,56.026666666666664
2015-11-05 17:00:00+00:00,60.27,9.5,17,3,11,59.405,53.37,56.31104166666666
2015-11-05 18:00:00+00:00,60.815,0.0,18,3,11,60.27,53.85,56.59854166666667
2015-11-05 19:00:00+00:00,61.17,0.0,19,3,11,60.815,54.345,56.888749999999995
2015-11-05 20:00:00+00:00,61.4,0.0,20,3,11,61.17,54.615,57.173125
2015-11-05 21:00:00+00:00,61.59,0.0,21,3,11,61.4,54.775,57.45583333333334
2015-11-05 22:00:00+00:00,61.8,0.0,22,3,11,61.59,54.995,57.73979166666667
2015-11-05 23:00:00+00:00,61.975,0.0,23,3,11,61.8,55.18,58.02333333333333
2015-11-06 00:00:00+00:00,62.115,0.0,0,4,11,61.975,55.315,58.30645833333333
2015-11-06 01:00:00+00:00,62.17,0.0,1,4,11,62.115,55.43,58.58979166666666
2015-11-06 02:00:00+00:00,62.275,0.0,2,4,11,62.17,55.545,58.870625
2015-11-06 03:00:00+00:00,62.37,0.0,3,4,11,62.275,55.64,59.151041666666664
2015-11-06 04:00:00+00:00,62.47,0.0,4,4,11,62.37,55.75,59.43145833333333
2015-11-06 05:00:00+00:00,62.595,0.0,5,4,11,62.47,56.345,59.71145833333333
2015-11-06 06:00:00+00:00,62.725,73.65,6,4,11,62.595,56.79,59.971875000000004
2015-11-06 07:00:00+00:00,62.975,292.25,7,4,11,62.725,56.975,60.219166666666666
2015-11-06 08:00:00+00:00,63.145,524.97,8,4,11,62.975,57.145,60.469166666666666
2015-11-06 09:00:00+00:00,63.745,697.9,9,4,11,63.145,57.255,60.719166666666666
2015-11-06 10:00:00+00:00,63.905,819.45,10,4,11,63.745,57.4,60.989583333333336
2015-11-06 11:00:00+00:00,64.115,885.0,11,4,11,63.905,57.575,61.260625
2015-11-06 12:00:00+00:00,64.655,865.12,12,4,11,64.115,57.695,61.53312499999999
2015-11-06 13:00:00+00:00,65.045,750.22,13,4,11,64.655,58.315,61.823125000000005
2015-11-06 14:00:00+00:00,65.255,588.2,14,4,11,65.045,58.545,62.103541666666665
2015-11-06 15:00:00+00:00,66.505,373.42,15,4,11,65.255,59.21,62.38312500000001
2015-11-06 16:00:00+00:00,67.095,150.07,16,4,11,66.505,59.405,62.687083333333334
2015-11-06 17:00:00+00:00,67.635,8.5,17,4,11,67.095,60.27,63.0075
2015-11-06 18:00:00+00:00,68.05,0.0,18,4,11,67.635,60.815,63.314375000000005
2015-11-06 19:00:00+00:00,68.505,0.0,19,4,11,68.05,61.17,63.615833333333335
2015-11-06 20:00:00+00:00,69.065,0.0,20,4,11,68.505,61.4,63.921458333333334
2015-11-06 21:00:00+00:00,69.54,0.0,21,4,11,69.065,61.59,64.24083333333334
2015-11-06 22:00:00+00:00,70.195,0.0,22,4,11,69.54,61.8,64.57208333333334
2015-11-06 23:00:00+00:00,70.395,0.0,23,4,11,70.195,61.975,64.921875
2015-11-07 00:00:00+00:00,71.105,0.0,0,5,11,70.395,62.115,65.27270833333334
2015-11-07 01:00:00+00:00,71.24,0.0,1,5,11,71.105,62.17,65.64729166666667
2015-11-07 02:00:00+00:00,71.37,0.0,2,5,11,71.24,62.275,66.02520833333334
2015-11-07 03:00:00+00:00,71.485,0.0,3,5,11,71.37,62.37,66.40416666666665
2015-11-07 04:00:00+00:00,71.605,0.0,4,5,11,71.485,62.47,66.78395833333333
2015-11-07 05:00:00+00:00,71.725,0.0,5,5,11,71.605,62.595,67.16458333333334
2015-11-07 06:00:00+00:00,71.885,60.47,6,5,11,71.725,62.725,67.545
2015-11-07 07:00:00+00:00,71.985,238.12,7,5,11,71.885,62.975,67.92666666666666
2015-11-07 08:00:00+00:00,72.175,444.88,8,5,11,71.985,63.145,68.30208333333333
2015-11-07 09:00:00+00:00,72.315,642.2,9,5,11,72.175,63.745,68.67833333333333
2015-11-07 10:00:00+00:00,72.495,781.62,10,5,11,72.315,63.905,69.03541666666668
2015-11-07 11:00:00+00:00,72.78,866.78,11,5,11,72.495,64.115,69.39333333333333
2015-11-07 12:00:00+00:00,73.07,902.62,12,5,11,72.78,64.655,69.754375
2015-11-07 13:00:00+00:00,73.33,796.3,13,5,11,73.07,65.045,70.105
2015-11-07 14:00:00+00:00,73.71,620.95,14,5,11,73.33,65.255,70.45020833333334
2015-11-07 15:00:00+00:00,74.03,395.1,15,5,11,73.71,66.505,70.8025
2015-11-07 16:00:00+00:00,74.41,162.48,16,5,11,74.03,67.095,71.11604166666667
2015-11-07 17:00:00+00:00,74.94,8.62,17,5,11,74.41,67.635,71.42083333333333
2015-11-07 18:00:00+00:00,75.335,0.0,18,5,11,74.94,68.05,71.72520833333333
2015-11-07 19:00:00+00:00,75.78,0.0,19,5,11,75.335,68.505,72.02875
2015-11-07 20:00:00+00:00,76.21,0.0,20,5,11,75.78,69.065,72.331875
2015-11-07 21:00:00+00:00,76.61,0.0,21,5,11,76.21,69.54,72.62958333333333
2015-11-07 22:00:00+00:00,77.225,0.0,22,5,11,76.61,70.195,72.92416666666666
2015-11-07 23:00:00+00:00,77.6,0.0,23,5,11,77.225,70.395,73.21708333333333
2015-11-08 00:00:00+00:00,78.235,0.0,0,6,11,77.6,71.105,73.51729166666667
2015-11-08 01:00:00+00:00,78.5,0.0,1,6,11,78.235,71.24,73.814375
2015-11-08 02:00:00+00:00,78.685,0.0,2,6,11,78.5,71.37,74.116875
2015-11-08 03:00:00+00:00,78.81,0.0,3,6,11,78.685,71.485,74.42166666666667
2015-11-08 04:00:00+00:00,78.93,0.0,4,6,11,78.81,71.605,74.72687499999999
2015-11-08 05:00:00+00:00,79.045,0.0,5,6,11,78.93,71.725,75.03208333333333
2015-11-08 06:00:00+00:00,79.645,43.35,6,6,11,79.045,71.885,75.33708333333333
2015-11-08 07:00:00+00:00,79.865,181.93,7,6,11,79.645,71.985,75.66041666666666
2015-11-08 08:00:00+00:00,80.555,334.9,8,6,11,79.865,72.175,75.98875
2015-11-08 09:00:00+00:00,80.8,532.15,9,6,11,80.555,72.315,76.33791666666666
2015-11-08 10:00:00+00:00,81.095,720.33,10,6,11,80.8,72.495,76.69145833333333
2015-11-08 11:00:00+00:00,81.435,835.15,11,6,11,81.095,72.78,77.04979166666666
2015-11-08 12:00:00+00:00,81.725,857.72,12,6,11,81.435,73.07,77.41041666666666
2015-11-08 13:00:00+00:00,82.0,717.95,13,6,11,81.725,73.33,77.77104166666666
2015-11-08 14:00:00+00:00,82.28,599.95,14,6,11,82.0,73.71,78.13229166666666
2015-11-08 15:00:00+00:00,82.52,372.08,15,6,11,82.28,74.03,78.489375
2015-11-08 16:00:00+00:00,82.775,144.7,16,6,11,82.52,74.41,78.843125
2015-11-08 17:00:00+00:00,84.1,8.23,17,6,11,82.775,74.94,79.19166666666668
2015-11-08 18:00:00+00:00,84.4,0.0,18,6,11,84.1,75.335,79.57333333333334
2015-11-08 19:00:00+00:00,84.82,0.0,19,6,11,84.4,75.78,79.95104166666667
2015-11-08 20:00:00+00:00,85.24,0.0,20,6,11,84.82,76.21,80.32770833333333
2015-11-08 21:00:00+00:00,85.445,0.0,21,6,11,85.24,76.61,80.70395833333333
2015-11-08 22:00:00+00:00,85.59,0.0,22,6,11,85.445,77.225,81.07208333333334
2015-11-08 23:00:00+00:00,85.685,0.0,23,6,11,85.59,77.6,81.42062499999999
